瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
159,何魂,2019-02-25 12:00,16.1,,.3,0,25,4.6,-3.9,1010.4,1018.7,1,2.65,,0,1815,,27.1
159,何魂,2019-02-25 13:00,15.4,,1.6,200,33,5.8,-.8,1010.4,1018.7,1,2.72,,0,1796,,29.3
159,何魂,2019-02-25 14:00,15.7,,2.2,140,36,6.4,.6,1009.7,1018,1,2.63,,0,1812,,29.7
159,何魂,2019-02-25 15:00,15.2,,3.3,110,42,7.2,2.3,1009.5,1017.8,1,2.24,,0,1716,,27
159,何魂,2019-02-25 16:00,14.4,,3.6,90,45,7.4,2.6,1009.6,1017.9,1,1.68,,1,1597,,21.3
159,何魂,2019-02-25 17:00,12.8,,3.6,70,60,8.8,5.2,1010,1018.4,1,.88,,4,840,,15.3
159,何魂,2019-02-25 18:00,11.3,,2.3,70,62,8.2,4.2,1011,1019.4,.5,.25,,7,814,,11.5
159,何魂,2019-02-25 19:00,10.7,,2.5,70,64,8.2,4.1,1011.3,1019.7,0,0,,7,721,,9.6
159,何魂,2019-02-25 20:00,10,,3,50,67,8.2,4.1,1011.7,1020.2,,,,6,717,,8.4
159,何魂,2019-02-25 21:00,9.7,,2.8,70,65,7.8,3.4,1012.1,1020.6,,,,0,754,,7.4
159,何魂,2019-02-25 22:00,9,,1.9,50,66,7.5,2.9,1012.4,1020.9,,,,4,773,,6.3
159,何魂,2019-02-25 23:00,8.6,,1.9,50,65,7.2,2.3,1012.6,1021.1,,,,1,896,,5.8
159,何魂,2019-02-26 00:00,8.7,,2.5,20,64,7.2,2.2,1012.5,1021,,,,0,841,,5.5
159,何魂,2019-02-26 01:00,8.3,,1.2,20,65,7.1,2,1012.5,1021,,,,0,917,,5
159,何魂,2019-02-26 02:00,8,,1.9,50,66,7.1,2,1012.6,1021.1,,,,5,959,,4.4
159,何魂,2019-02-26 03:00,8.4,,.9,50,64,7,1.9,1012.8,1021.3,,,,5,971,,5.3
159,何魂,2019-02-26 04:00,8,,2.1,340,68,7.3,2.4,1012.7,1021.2,,,,0,937,,4.4
159,何魂,2019-02-26 05:00,7.4,,1,340,71,7.3,2.4,1012.9,1021.5,,,,0,882,,3.5
159,何魂,2019-02-26 06:00,7,,1.3,340,74,7.4,2.6,1013.3,1021.9,,,,0,939,,3.6
159,何魂,2019-02-26 07:00,6.7,,.3,0,75,7.3,2.5,1013.5,1022.1,0,0,,0,776,,3
159,何魂,2019-02-26 08:00,7.2,,0,0,72,7.3,2.4,1014.2,1022.8,.2,.17,,1,712,,4.3
159,何魂,2019-02-26 09:00,9.5,,1.2,250,67,7.9,3.6,1014.5,1023,1,.77,,1,714,,9
159,何魂,2019-02-26 10:00,10.9,,1.7,340,63,8.2,4.1,1014.8,1023.3,1,1.46,,7,738,,14.8
159,何魂,2019-02-26 11:00,12.5,,2.8,290,55,7.9,3.6,1014.7,1023.1,1,2.06,,2,745,,21.5
159,何魂,2019-02-26 12:00,14,,1.9,340,46,7.3,2.5,1014.8,1023.1,1,2.63,,1,969,,27.2
159,何魂,2019-02-26 13:00,15.1,,2.1,360,38,6.5,.8,1013.8,1022.1,1,2.71,,1,928,,29.4
159,何魂,2019-02-26 14:00,15.5,,2.2,290,29,5.1,-2.4,1012.9,1021.2,1,2.51,,0,1070,,29.8
159,何魂,2019-02-26 15:00,15.5,,1.7,160,36,6.3,.4,1012.9,1021.2,1,2.33,,5,944,,28.6
159,何魂,2019-02-26 16:00,14,,3,200,38,6.1,-.1,1012.7,1021,1,1.73,,0,1076,,22.1
159,何魂,2019-02-26 17:00,13.2,,3,110,44,6.6,1.1,1012.7,1021.1,1,.97,,0,1257,,15.1
159,何魂,2019-02-26 18:00,11.7,,2.5,110,51,7,1.8,1013.2,1021.6,.7,.28,,4,1234,,11.6
159,何魂,2019-02-26 19:00,11.1,,2.7,70,56,7.4,2.6,1012.9,1021.3,0,0,,4,1097,,9.6
159,何魂,2019-02-26 20:00,10.9,,1.7,90,57,7.4,2.7,1013.3,1021.8,,,,4,1291,,8.8
159,何魂,2019-02-26 21:00,11.1,,1.5,70,59,7.7,3.3,1013.5,1022,,,,9,1222,,9.7
159,何魂,2019-02-26 22:00,10.7,,1.8,20,64,8.2,4.1,1014.2,1022.7,,,,10,1070,,9.6
159,何魂,2019-02-26 23:00,10.5,,1.9,50,66,8.4,4.4,1014.7,1023.2,,,,10,982,,9
159,何魂,2019-02-27 00:00,10.1,,2.1,20,63,7.7,3.3,1015.4,1023.9,,,,9,880,,9.1
159,何魂,2019-02-27 01:00,9.8,,2,50,58,7,1.9,1015.4,1023.9,,,,10,938,,8.6
159,何魂,2019-02-27 02:00,9.5,,2.5,50,55,6.5,.8,1015.1,1023.6,,,,10,1094,,7.7
159,何魂,2019-02-27 03:00,9.3,,2.5,50,57,6.7,1.2,1014.8,1023.3,,,,10,1123,,7.7
159,何魂,2019-02-27 04:00,9.3,,2.5,50,60,7,1.9,1014.9,1023.4,,,,10,1179,,7.7
159,何魂,2019-02-27 05:00,9.1,,2.3,50,65,7.5,2.8,1014.8,1023.3,,,,10,1215,,7.8
159,何魂,2019-02-27 06:00,9.1,0,3.3,20,69,8,3.7,1015,1023.5,,,,10,1111,,7.7
159,何魂,2019-02-27 07:00,8.8,,2.6,50,74,8.4,4.4,1014.9,1023.4,0,0,,10,1124,,7.7
159,何魂,2019-02-27 08:00,9,,2.2,50,72,8.2,4.2,1015.4,1023.9,0,.09,,10,1213,,8.3
159,何魂,2019-02-27 09:00,8.8,0,1.9,50,75,8.5,4.6,1015.4,1023.9,0,.13,,10,1200,,8.6
159,何魂,2019-02-27 10:00,9.2,,2,70,66,7.6,3.1,1015,1023.5,0,.2,,10,1764,,8.9
159,何魂,2019-02-27 11:00,10.1,,3.2,70,59,7.3,2.4,1014.4,1022.9,0,.38,,10,1905,,10.9
159,何魂,2019-02-27 12:00,11.7,,2.3,70,53,7.3,2.4,1013.7,1022.1,0,1.12,,10,2000,,14.2
159,何魂,2019-02-27 13:00,12.2,,1.9,90,55,7.8,3.4,1012.6,1021,.1,1.09,,10,1926,,15.9
159,何魂,2019-02-27 14:00,12,,2.2,90,55,7.7,3.2,1011.3,1019.7,0,.96,,10,2000,,15
159,何魂,2019-02-27 15:00,12.7,,3.4,110,57,8.3,4.3,1011.1,1019.5,.4,1.23,,8,2000,,18
159,何魂,2019-02-27 16:00,12.4,,2.3,110,58,8.3,4.3,1011,1019.4,0,1,,7,2000,,16.4
159,何魂,2019-02-27 17:00,11.5,,1.2,110,60,8.1,3.9,1010.6,1019,.1,.49,,10,2000,,13.2
159,何魂,2019-02-27 18:00,10.9,,2.4,110,63,8.2,4.1,1010.3,1018.7,0,.11,,10,2000,,11
159,何魂,2019-02-27 19:00,10.6,,1.6,70,64,8.1,4,1010.6,1019,0,0,,10,2000,,9.9
159,何魂,2019-02-27 20:00,10.5,,1.6,70,61,7.7,3.2,1010.7,1019.2,,,,10,2000,,9.1
159,何魂,2019-02-27 21:00,10.2,,1.7,50,61,7.6,3,1010.2,1018.7,,,,10,2000,,8.8
159,何魂,2019-02-27 22:00,10.1,,1.5,50,61,7.5,2.9,1009.7,1018.2,,,,10,2000,,8.5
159,何魂,2019-02-27 23:00,10,,1.5,20,62,7.6,3,1009.5,1018,,,,10,2000,,8.5
159,何魂,2019-02-28 00:00,10.1,0,2.3,20,65,8,3.8,1009.4,1017.9,,,,10,1966,,8.5
159,何魂,2019-02-28 01:00,9.5,,1.3,20,73,8.6,4.8,1008.8,1017.2,,,,10,1980,,8.3
159,何魂,2019-02-28 02:00,9.3,,1.2,360,70,8.1,4,1008.7,1017.1,,,,10,1978,,8.2
159,何魂,2019-02-28 03:00,9.3,0,2,340,68,7.9,3.6,1008.4,1016.8,,,,10,1489,,7.9
159,何魂,2019-02-28 04:00,9,,1.4,20,67,7.6,3.1,1007.8,1016.3,,,,9,1020,,6.6
159,何魂,2019-02-28 05:00,8.5,,.9,110,70,7.7,3.3,1007.7,1016.2,,,,8,995,,5.8
159,何魂,2019-02-28 06:00,7.7,,2.2,340,75,7.8,3.5,1008,1016.5,,,,0,890,,5.2
159,何魂,2019-02-28 07:00,7.5,,3,320,77,8,3.7,1008.2,1016.7,0,0,,0,777,,5.1
159,何魂,2019-02-28 08:00,8.3,,2.1,340,69,7.5,2.9,1008.9,1017.4,.4,.19,,0,965,,6
159,何魂,2019-02-28 09:00,9.5,,1.4,320,67,7.9,3.6,1009.6,1018,1,.8,,0,731,,9.8
159,何魂,2019-02-28 10:00,10.9,,3.7,340,62,8,3.8,1009,1017.4,1,1.55,,0,837,,14.8
159,何魂,2019-02-28 11:00,13.8,,2.8,20,48,7.5,2.9,1008.5,1016.8,1,2.08,,4,1400,,21
159,何魂,2019-02-28 12:00,15.6,,3.7,50,43,7.6,3,1007.9,1016.2,1,2.58,,5,1533,,25.9
159,何魂,2019-02-28 13:00,13.9,,3.5,110,54,8.5,4.7,1007.4,1015.7,.9,1.8,,8,961,,21
159,何魂,2019-02-28 14:00,14.1,,2.6,90,52,8.3,4.3,1007.1,1015.4,.6,1.38,,8,873,,21.7
159,何魂,2019-02-28 15:00,12.8,,2.8,110,61,9,5.4,1007.4,1015.7,.3,.83,,8,828,,16.3
159,何魂,2019-02-28 16:00,12.4,,3.5,90,60,8.6,4.8,1007.9,1016.3,0,.45,,9,1467,,15.7
159,何魂,2019-02-28 17:00,11.9,,2.8,90,60,8.3,4.3,1008.3,1016.7,0,.39,,9,1363,,13.6
159,何魂,2019-02-28 18:00,11.2,,2.5,90,59,7.8,3.4,1009,1017.4,0,.27,,7,1189,,11.1
159,何魂,2019-02-28 19:00,10.5,,2,90,63,8,3.7,1009.3,1017.7,0,0,,6,1110,,9.3
159,何魂,2019-02-28 20:00,10.1,,2.4,50,64,7.8,3.5,1009.7,1018.2,,,,7,1035,,8.2
159,何魂,2019-02-28 21:00,9.7,,1.4,50,65,7.8,3.4,1010.1,1018.5,,,,9,937,,7.8
159,何魂,2019-02-28 22:00,9.3,,1.6,20,66,7.7,3.2,1010.3,1018.8,,,,7,849,,7.1
159,何魂,2019-02-28 23:00,9.1,,1.6,20,67,7.7,3.2,1010.6,1019.1,,,,9,766,,6.8
159,何魂,2019-03-01 00:00,8.9,,1.7,50,68,7.7,3.3,1010.5,1019,,,,9,689,,6.3
159,何魂,2019-03-01 01:00,8.6,,1.4,50,69,7.7,3.2,1010.7,1019.2,,,,0,652,,5.4
159,何魂,2019-03-01 02:00,8.3,,1.3,20,71,7.7,3.3,1010.8,1019.3,,,,1,621,,4.5
159,何魂,2019-03-01 03:00,8.1,,1,70,71,7.6,3.1,1011,1019.5,,,,0,610,,4.4
159,何魂,2019-03-01 04:00,7.9,,.4,0,74,7.8,3.5,1011.2,1019.7,,,,0,594,,3.7
159,何魂,2019-03-01 05:00,8.2,,2.9,360,71,7.7,3.2,1011.4,1019.9,,,,0,625,,4.7
159,何魂,2019-03-01 06:00,7.6,,.7,20,73,7.6,3,1011.8,1020.3,,,,2,544,,4.2
159,何魂,2019-03-01 07:00,7.1,,1.4,340,67,6.7,1.3,1012,1020.6,0,0,,2,494,,3.5
159,何魂,2019-03-01 08:00,7.4,,2.3,340,62,6.3,.5,1012.8,1021.4,0,.17,,3,456,,5.2
159,何魂,2019-03-01 09:00,9.2,,1.5,180,50,5.8,-.7,1012.9,1021.4,1,.66,,3,441,,8.4
159,何魂,2019-03-01 10:00,10.8,,2.7,360,35,4.5,-4,1013,1021.5,1,1.42,,0,654,,14.2
159,何魂,2019-03-01 11:00,11.5,,3.9,290,36,4.9,-3,1012.7,1021.1,1,2.13,,0,610,,19.8
159,何魂,2019-03-01 12:00,13.3,,.8,340,29,4.4,-4.3,1012,1020.3,1,2.62,,0,797,,25.2
159,何魂,2019-03-01 13:00,15.1,,1.3,360,24,4.1,-5.3,1011,1019.3,1,2.66,,0,1347,,26.6
159,何魂,2019-03-01 14:00,15.1,,2.4,250,32,5.5,-1.5,1010.5,1018.8,1,2.66,,0,1132,,29.1
159,何魂,2019-03-01 15:00,14.6,,4.5,250,26,4.3,-4.7,1010.8,1019.1,1,2.36,,0,957,,26.8
159,何魂,2019-03-01 16:00,15,,3.9,250,24,4.1,-5.4,1010.7,1019,1,1.73,,0,1196,,22
159,何魂,2019-03-01 17:00,14.4,,3.4,270,23,3.8,-6.5,1011,1019.3,1,1.01,,5,1208,,15.5
159,何魂,2019-03-01 18:00,12.7,,4.7,230,32,4.7,-3.6,1011.1,1019.5,.7,.31,,6,1252,,12.1
159,何魂,2019-03-01 19:00,11.6,,1.6,200,45,6.1,0,1012,1020.4,0,0,,5,1017,,9.6
159,何魂,2019-03-01 20:00,10.5,,1.9,20,48,6.1,0,1012.2,1020.7,,,,6,869,,8.2
159,何魂,2019-03-01 21:00,9.8,,0,0,49,5.9,-.4,1012.5,1021,,,,7,820,,7.2
159,何魂,2019-03-01 22:00,9.5,,2,20,51,6.1,-.1,1012.6,1021.1,,,,6,770,,6.6
159,何魂,2019-03-01 23:00,9.3,,1.7,50,51,6,-.3,1012.6,1021.1,,,,4,734,,6.5
159,何魂,2019-03-02 00:00,9.1,,2.2,20,53,6.1,0,1012.1,1020.6,,,,7,605,,6.4
159,何魂,2019-03-02 01:00,8.8,,1.7,50,54,6.1,0,1012.1,1020.6,,,,7,566,,5.9
159,何魂,2019-03-02 02:00,8.4,,1.8,20,55,6.1,-.1,1012.3,1020.8,,,,2,507,,5.2
159,何魂,2019-03-02 03:00,8.2,,1.9,20,58,6.3,.4,1012,1020.5,,,,0,464,,4.2
159,何魂,2019-03-02 04:00,8.2,,1.8,50,56,6.1,0,1011.7,1020.2,,,,0,461,,4.2
159,何魂,2019-03-02 05:00,7.9,,.1,0,59,6.2,.3,1011.8,1020.3,,,,0,428,,3.6
159,何魂,2019-03-02 06:00,7.3,,1,200,64,6.5,.9,1011.9,1020.5,,,,0,394,,3.1
159,何魂,2019-03-02 07:00,7.2,,0,0,63,6.4,.6,1012.2,1020.8,0,0,,1,425,,2.8
159,何魂,2019-03-02 08:00,8.1,,.8,230,61,6.6,1,1012.5,1021,.1,.19,,0,420,,5
159,何魂,2019-03-02 09:00,11,,2.6,50,51,6.7,1.2,1012.3,1020.7,1,.76,,0,560,,9.3
159,何魂,2019-03-02 10:00,13.3,,2.5,50,48,7.3,2.5,1012.3,1020.6,1,1.4,,1,643,,15.2
159,何魂,2019-03-02 11:00,13.7,,2.6,50,46,7.2,2.2,1011.9,1020.2,.6,1.41,,8,996,,16.5
159,何魂,2019-03-02 12:00,13.8,,4,90,46,7.2,2.3,1011.4,1019.7,1,1.92,,7,1067,,19.4
159,何魂,2019-03-02 13:00,14.9,,1.9,70,44,7.4,2.7,1010.1,1018.4,1,2.01,,8,1219,,22.8
159,何魂,2019-03-02 14:00,13.8,,3.4,90,47,7.4,2.6,1009.7,1018,.6,1.78,,8,1329,,21.3
159,何魂,2019-03-02 15:00,13.6,,3.6,70,48,7.4,2.7,1009.2,1017.5,0,1.29,,8,1314,,19.7
159,何魂,2019-03-02 16:00,12.7,,3.3,70,50,7.3,2.5,1008.9,1017.2,.3,1,,8,1473,,17.2
159,何魂,2019-03-02 17:00,11.7,,4.3,90,52,7.1,2.1,1009,1017.4,0,.56,,8,1663,,14.3
159,何魂,2019-03-02 18:00,11.1,,3.9,90,51,6.7,1.3,1009.2,1017.6,0,.23,,8,1790,,11.7
159,何魂,2019-03-02 19:00,10.6,,2.9,70,53,6.8,1.4,1009.7,1018.1,0,.01,,8,1792,,10
159,何魂,2019-03-02 20:00,10.5,,3,50,53,6.7,1.3,1009.6,1018,,,,10,1821,,9.5
159,何魂,2019-03-02 21:00,10.4,,2.6,50,58,7.3,2.4,1009.6,1018,,,,9,1638,,9.3
159,何魂,2019-03-02 22:00,10.5,,2.6,70,61,7.7,3.2,1009.2,1017.6,,,,10,1645,,8.9
159,何魂,2019-03-02 23:00,10.5,,2.8,70,62,7.8,3.5,1008.2,1016.6,,,,10,1789,,8.9
159,何魂,2019-03-03 00:00,10.2,,2.9,50,60,7.4,2.7,1007.9,1016.3,,,,9,1898,,8.5
159,何魂,2019-03-03 01:00,10.1,,2.9,20,60,7.4,2.6,1007.9,1016.3,,,,10,1911,,8.6
159,何魂,2019-03-03 02:00,10.1,,2.3,20,60,7.4,2.6,1007.5,1015.9,,,,10,1960,,8.5
159,何魂,2019-03-03 03:00,10.1,,2.4,20,58,7.1,2.1,1007,1015.4,,,,10,1950,,8.4
159,何魂,2019-03-03 04:00,9.9,,2.4,50,59,7.2,2.2,1006.2,1014.6,,,,10,1941,,8.1
159,何魂,2019-03-03 05:00,9.8,,3.4,20,58,7,1.9,1005.9,1014.3,,,,10,1998,,7.7
159,何魂,2019-03-03 06:00,9.8,,3.4,20,58,7,1.9,1005.9,1014.3,,,,10,2000,,7.8
159,何魂,2019-03-03 07:00,9.6,,2.8,20,60,7.2,2.2,1005.5,1013.9,0,0,,8,1986,,7.4
159,何魂,2019-03-03 08:00,10,,3.5,50,59,7.2,2.3,1005.6,1014,0,.12,,9,1927,,8.7
159,何魂,2019-03-03 09:00,11.2,,3,50,56,7.4,2.7,1005.5,1013.9,0,.48,,9,1956,,11.4
159,何魂,2019-03-03 10:00,12.4,,2.7,70,52,7.5,2.8,1005.7,1014,0,.76,,8,1987,,13.5
159,何魂,2019-03-03 11:00,13.9,,3,70,45,7.1,2.1,1005.3,1013.6,.4,1.36,,9,1966,,17.8
159,何魂,2019-03-03 12:00,15.1,,3,90,38,6.5,.8,1004.2,1012.5,1,1.91,,9,1954,,22
159,何魂,2019-03-03 13:00,14.3,,2.2,90,43,7,1.8,1003.2,1011.4,.5,1.67,,9,1978,,20.4
159,何魂,2019-03-03 14:00,13.2,,3.4,90,48,7.3,2.4,1002.5,1010.8,.2,.85,,10,2000,,16.5
159,何魂,2019-03-03 15:00,12.8,,2.3,70,54,8,3.7,1002.1,1010.4,0,.58,,10,2000,,15.1
159,何魂,2019-03-03 16:00,12,,2.6,50,54,7.5,2.9,1002.5,1010.8,0,.12,,10,2000,,12.7
159,何魂,2019-03-03 17:00,11.8,,1.9,70,54,7.4,2.7,1001.7,1010,0,.04,,10,2000,,11.8
159,何魂,2019-03-03 18:00,11.5,,2.9,50,52,7,1.9,1001.6,1009.9,0,.13,,9,2000,,10.9
159,何魂,2019-03-03 19:00,11.1,,2.9,50,52,6.8,1.5,1002.3,1010.7,0,.01,,10,2000,,9.9
159,何魂,2019-03-03 20:00,11,,2.5,50,53,6.9,1.7,1002.3,1010.7,,,,10,2000,,9.6
159,何魂,2019-03-03 21:00,10.9,,2.8,50,53,6.9,1.6,1002.3,1010.7,,,,10,2000,,9.3
159,何魂,2019-03-03 22:00,10.4,,3.1,50,51,6.4,.6,1001.9,1010.3,,,,9,2000,,8.6
159,何魂,2019-03-03 23:00,10.4,,2.3,360,49,6.2,.1,1002,1010.4,,,,10,2000,,8.7
159,何魂,2019-03-04 00:00,10.4,,3.2,20,53,6.7,1.2,1001.6,1010,,,,10,2000,,8.6
159,何魂,2019-03-04 01:00,10.4,,3.3,20,56,7,1.9,1001,1009.4,,,,9,2000,,8.7
159,何魂,2019-03-04 02:00,9.7,,3.1,50,56,6.7,1.3,1001.5,1009.9,,,,10,2000,,7.9
159,何魂,2019-03-04 03:00,9.5,0,3.3,50,55,6.5,.8,1000.6,1009,,,,10,2000,,7.7
159,何魂,2019-03-04 04:00,9.4,,2.2,20,60,7.1,2,1000.8,1009.2,,,,10,2000,,7.7
159,何魂,2019-03-04 05:00,9.2,,2.2,50,61,7.1,2,1001,1009.4,,,,10,2000,,7.5
159,何魂,2019-03-04 06:00,8.8,,1.7,20,61,6.9,1.6,1001.2,1009.6,,,,8,2000,,6.8
159,何魂,2019-03-04 07:00,9,,2.1,20,62,7.1,2,1001.7,1010.1,0,0,,6,2000,,6.7
159,何魂,2019-03-04 08:00,9.4,,2.5,360,62,7.3,2.4,1002.6,1011,.2,.22,,7,1967,,7
159,何魂,2019-03-04 09:00,10.9,,3.1,20,55,7.1,2.1,1003.4,1011.8,.7,.7,,8,1999,,11
159,何魂,2019-03-04 10:00,12.1,,1.5,50,51,7.2,2.2,1003.9,1012.2,.4,1.07,,7,1876,,15
159,何魂,2019-03-04 11:00,15.2,,2.7,50,36,6.2,.2,1003.9,1012.1,1,2.47,,3,1952,,25.1
159,何魂,2019-03-04 12:00,16.3,,1.4,90,34,6.2,.3,1003.8,1012,1,2.73,,4,1960,,28.1
159,何魂,2019-03-04 13:00,14.8,,3.3,110,47,7.8,3.5,1003.7,1011.9,.9,1.91,,6,1950,,26.5
159,何魂,2019-03-04 14:00,15,,4.3,110,45,7.6,3.1,1003.4,1011.7,1,2.54,,6,2000,,28.9
159,何魂,2019-03-04 15:00,15,,4.9,110,44,7.5,2.8,1003.8,1012.1,1,2.42,,7,2000,,29.7
159,何魂,2019-03-04 16:00,14.6,,3.9,110,53,8.8,5.1,1004.7,1012.9,1,1.96,,3,2000,,24.6
159,何魂,2019-03-04 17:00,13.5,,3.3,90,53,8.1,4,1005.4,1013.7,1,1.13,,2,2000,,16.6
159,何魂,2019-03-04 18:00,11.9,,3.9,90,56,7.7,3.3,1006.5,1014.9,.7,.35,,1,2000,,12.8
159,何魂,2019-03-04 19:00,11,,1.7,70,60,7.8,3.5,1007.4,1015.8,0,.01,,3,2000,,10.6
159,何魂,2019-03-04 20:00,10.4,,1.9,50,58,7.3,2.4,1008,1016.4,,,,0,2000,,9.1
159,何魂,2019-03-04 21:00,10.1,,1.9,50,57,7,1.9,1009.2,1017.7,,,,0,2000,,8.1
159,何魂,2019-03-04 22:00,9.6,,1,20,57,6.8,1.4,1010,1018.4,,,,0,2000,,7
159,何魂,2019-03-04 23:00,9.2,,.4,0,58,6.7,1.3,1010.1,1018.6,,,,0,2000,,6.4
159,何魂,2019-03-05 00:00,8.8,,.3,0,59,6.7,1.2,1010.2,1018.7,,,,0,2000,,5.9
159,何魂,2019-03-05 01:00,8.4,,0,0,60,6.6,1,1010.7,1019.2,,,,0,1999,,5.3
159,何魂,2019-03-05 02:00,8.4,,.3,0,64,7,1.9,1011,1019.5,,,,0,1945,,4.9
159,何魂,2019-03-05 03:00,8,,.2,0,64,6.8,1.5,1011,1019.5,,,,0,1978,,4.5
159,何魂,2019-03-05 04:00,8.1,,1,320,65,7,1.9,1011.3,1019.8,,,,0,1960,,4.5
159,何魂,2019-03-05 05:00,9.1,,3.6,340,63,7.3,2.4,1011.3,1019.8,,,,0,1961,,5.1
159,何魂,2019-03-05 06:00,9,,2.9,360,60,6.9,1.6,1011.5,1020,,,,0,858,,4.8
159,何魂,2019-03-05 07:00,7.9,,2,340,66,7,1.9,1012.2,1020.7,0,0,,0,914,,3.8
159,何魂,2019-03-05 08:00,8.9,,.5,160,61,6.9,1.7,1012.5,1021,.4,.28,,2,656,,6.1
159,何魂,2019-03-05 09:00,11.1,,.6,160,51,6.7,1.3,1012.3,1020.7,1,.74,,5,609,,10.3
159,何魂,2019-03-05 10:00,12.5,,1.8,320,44,6.3,.5,1013,1021.4,1,1.57,,0,534,,15.7
159,何魂,2019-03-05 11:00,14.2,,2.7,290,36,5.8,-.6,1012.8,1021.1,1,2.08,,0,515,,21.9
159,何魂,2019-03-05 12:00,14.4,,4,250,36,5.9,-.5,1012.8,1021.1,1,2.26,,7,507,,23.3
159,何魂,2019-03-05 13:00,15.6,,4.1,200,35,6.2,.1,1011.6,1019.9,1,2.09,,8,669,,25.1
159,何魂,2019-03-05 14:00,15.8,,5.1,200,34,6.1,0,1011.3,1019.6,1,2.05,,8,638,,24.7
159,何魂,2019-03-05 15:00,14.5,,4.4,250,53,8.7,5,1011.2,1019.5,.4,1.4,,8,534,,20.9
159,何魂,2019-03-05 16:00,14.1,,4.5,270,56,9,5.4,1011.3,1019.6,0,.94,,8,481,,18.5
159,何魂,2019-03-05 17:00,13.9,,4,270,50,7.9,3.6,1010.8,1019.1,0,.56,,8,485,,15.8
159,何魂,2019-03-05 18:00,13.1,,3.7,230,64,9.6,6.4,1010.8,1019.1,0,.18,,9,432,,13.5
159,何魂,2019-03-05 19:00,13,,3.1,250,67,10,7,1011.4,1019.8,0,0,,10,368,,12.2
159,何魂,2019-03-05 20:00,13.1,,4.2,250,61,9.2,5.7,1011.5,1019.9,,,,10,320,,11.8
159,何魂,2019-03-05 21:00,13,,3.7,250,59,8.8,5.1,1011.7,1020.1,,,,10,335,,11.3
159,何魂,2019-03-05 22:00,12.7,,3.3,270,62,9,5.5,1011.3,1019.7,,,,10,323,,11.1
159,何魂,2019-03-05 23:00,12.5,,3,290,57,8.2,4.1,1011.3,1019.7,,,,10,354,,10.7
159,何魂,2019-03-06 00:00,12.6,,5.3,270,51,7.4,2.7,1011.1,1019.5,,,,10,381,,10.6
159,何魂,2019-03-06 01:00,13,,3.1,250,54,8,3.8,1010.5,1018.8,,,,10,719,,10.3
159,何魂,2019-03-06 02:00,12.3,,3.9,270,59,8.4,4.5,1010.1,1018.5,,,,10,418,,10.2
159,何魂,2019-03-06 03:00,12.3,,1.2,320,50,7.1,2.1,1009.4,1017.8,,,,10,549,,9.7
159,何魂,2019-03-06 04:00,12.2,,1.3,340,46,6.5,.9,1009,1017.4,,,,10,635,,9.7
159,何魂,2019-03-06 05:00,12.7,,1.8,340,40,5.9,-.5,1008.3,1016.6,,,,10,1026,,9.8
159,何魂,2019-03-06 06:00,12.5,,.6,20,42,6.1,0,1008.1,1016.4,,,,10,868,,9.6
159,何魂,2019-03-06 07:00,11.9,,.4,0,51,7.1,2,1009,1017.4,0,0,,10,483,,9.5
159,何魂,2019-03-06 08:00,11.1,,0,0,60,7.9,3.6,1009,1017.4,0,.04,,10,401,,9.6
159,何魂,2019-03-06 09:00,10.3,0,0,0,72,9,5.4,1009.4,1017.8,0,.13,,10,357,,10
159,何魂,2019-03-06 10:00,10.2,,0,0,76,9.4,6.1,1009.2,1017.7,0,.37,,10,338,,12
159,何魂,2019-03-06 11:00,10.3,,2.9,360,79,9.9,6.8,1008.5,1016.9,0,.75,,10,296,,13.1
159,何魂,2019-03-06 12:00,9.7,.5,3.6,340,77,9.2,5.8,1007.9,1016.3,0,.48,,10,377,,11.3
159,何魂,2019-03-06 13:00,9.6,,1.6,360,82,9.7,6.6,1006.8,1015.2,0,.39,,10,419,,11.9
159,何魂,2019-03-06 14:00,10.5,,1.4,50,81,10.2,7.3,1005.4,1013.8,0,.62,,10,456,,13.8
159,何魂,2019-03-06 15:00,11.5,.6,2,50,71,9.6,6.4,1004,1012.4,0,.9,,10,546,,15.5
159,何魂,2019-03-06 16:00,13.8,,1.4,20,61,9.5,6.3,1003.8,1012.1,1,1.69,,7,609,,18.4
159,何魂,2019-03-06 17:00,12.3,,1.3,110,69,9.8,6.7,1003.8,1012.1,1,1.16,,4,569,,13.9
159,何魂,2019-03-06 18:00,10.7,,1.7,90,72,9.2,5.8,1003.8,1012.2,.6,.27,,1,542,,10.3
159,何魂,2019-03-06 19:00,9.8,,1.6,70,75,9,5.5,1003.5,1011.9,0,0,,4,512,,8.4
159,何魂,2019-03-06 20:00,9.2,,0,0,77,8.9,5.3,1003.7,1012.1,,,,0,437,,7.1
159,何魂,2019-03-06 21:00,8.9,,1.2,290,79,9,5.4,1003.9,1012.3,,,,0,373,,6.4
159,何魂,2019-03-06 22:00,9.1,,1.5,320,77,8.8,5.2,1003.9,1012.3,,,,2,399,,6.4
